도서관명,구명,주소,위도,경도
낙성대동우듬지작은도서관,관악구,서울특별시 관악구 낙성대로4가길 5 낙성대동주민센터 4층 ,37.47629474,126.9583866
난곡동책사랑작은도서관,관악구,서울특별시 관악구 난곡로30길 40 난곡동주민센터3층 ,37.47102459,126.9216436
난곡주민도서관새숲,관악구,서울특별시 관악구 난향5길 2 난향꿈둥지 2~3층,37.46277952,126.9173014
난향동뜰안에작은도서관,관악구,서울특별시 관악구 난곡로 67 난향동주민센터 4층,37.46152156,126.9187981
남현동우리작은도서관,관악구,서울특별시 관악구 남현1가길 29 남현동복합청사 3층,37.47455503,126.9778721
대학동녹두작은도서관,관악구,서울특별시 관악구 신림로 111 대학동주민센터 2층 ,37.47059713,126.9369585
도림천에서용나는작은도서관,관악구,서울특별시 관악구 신림로 297 도림천에서 용나는 작은도서관,37.4810201,126.9298756
문성작은도서관,관악구,서울특별시 관악구 신림로 58길 13 문성교회,37.48262033,126.9306346
미성동책의향기작은도서관,관악구,서울특별시 관악구 난곡로 249 미성동주민센터 3층 ,37.47617969,126.9155546
별별창작꿈터 봉현작은도서관,관악구,서울특별시 관악구 관악로 255-7 1층,37.48722136,126.9566372
보라매동다사랑작은도서관,관악구,서울특별시 관악구 봉천로 279-8 보라매동주민센터 2층 2,37.48817959,126.9327805
봉천5동작은문고,관악구,서울특별시 관악구 성현로 10 대한예수교회장로회은천제일교회,37.49204526,126.9453523
블루밍문고,관악구,서울특별시 관악구 은천로 93 벽산블루밍아파트관리사무소,37.49066216,126.9442455
사랑기쁨도서관,관악구,서울특별시 관악구 난향길 10 3층,37.46298416,126.9183698
삼성동샛별작은도서관,관악구,서울특별시 관악구 호암로 589 삼성동주민센터 3층 ,37.47010823,126.9329623
삼성작은도서관,관악구,서울특별시 관악구 호암로 520 삼성동자치회관 1층 ,37.46412118,126.931828
서림동글사랑작은도서관,관악구,서울특별시 관악구 신림로29길 6 주민센터 2층 ,37.6102844,127.0152428
서울대학교박물관도서자료실,관악구,서울특별시 관악구 관악로 1 서울대학교 박물관 내,37.4487334,126.954225
서원동어울작은도서관,관악구,서울특별시 관악구 신림로 282 서원동주민센터 2층 ,37.47977219,126.9313766
성현동작은도서관,관악구,서울특별시 관악구 관악로37길 56 동아아파트 상가B동 5층,37.48731057,126.956182
성현동파랑새작은도서관,관악구,서울특별시 관악구 구암길 38 성현동주민센터 2층 ,37.4895301,126.9481593
숲속작은도서관,관악구,서울특별시 관악구 관악산나들길 114(신림동) 관악산 제1광장 산50-2,37.458872,126.9466781
신림동굴렁쇠작은도서관,관악구,서울특별시 관악구 신림동길 14 신림동주민센터 2층 ,37.48740071,126.9271173
신림푸르지오도서관,관악구,서울특별시 관악구 남부순환로 1430 신림푸르지오아파트,37.47943594,126.9098975
신사동해오름작은도서관,관악구,서울특별시 관악구 조원로 151-1 신사경로당 3층 ,37.48595212,126.9191023
신원동울타리작은도서관,관악구,서울특별시 관악구 신원로3길 13 신원동주민센터2층 2층,37.48157793,126.9273363
실로암점자도서관,관악구,서울특별시 관악구 남부순환로 1717,37.4830195,126.9389777
안디아모작은도서관,관악구,서울시 관악구 관악로 12길97 2층,37.4771849,126.9555524
용꿈꾸는작은도서관,관악구,서울특별시 관악구 관악로 145 관악구청 본관 1층 (청룡동 1570-1) 1층,37.47846743,126.9511318
우리동네 작은도서관,관악구,서울시 관악구 조원로16길33,37.4826559,126.9091717
은천2단지작은도서관,관악구,서울특별시 관악구 인헌12길 46-1 (은천2단지아파트),37.4706759,126.9645708
은천동작은도서관,관악구,서울특별시 관악구 봉천로33나길 30,37.48530503,126.9424097
은천동한울작은도서관,관악구,서울특별시 관악구 국회단지2길 29-10 은천동자치회관 2층 ,37.48690437,126.9415636
이편한세상 서울대입구1단지 작은도서관,관악구,서울특별시 관악구 청룡10길45,37.4793054,126.9450919
이편한세상 서울대입구2단지 작은도서관,관악구,서울특별시 관악구 청룡16길43,37.479022,126.9417378
인헌동보물섬작은도서관,관악구,서울특별시 관악구 남부순환로246가길 20 인헌동주민센터 2층 ,37.47509832,126.9653238
조원도서관,관악구,서울특별시 관악구 조원로12길 25,37.48256322,126.9077952
중앙동새싹작은도서관,관악구,서울특별시 관악구 양녕로6다길 7 중앙동주민센터 1층 ,37.48419247,126.949751
책 N 꿈 도서관,관악구,서울특별시 관악구 남부순환로1989,37.4755524,126.9677028
책쉼터,관악구,서울특별시 관악구 낙성대로3길 37 관악구민종합체육센터 2층 223-9 2층,37.47306768,126.9603155
책이랑놀이랑도서관,관악구,서울특별시 관악구 행운1길 12 신창문화복지센터 2층 1675-12 신창문화복지센터 2층 ,37.47998681,126.9586067
청룡동숯고을작은도서관,관악구,서울특별시 관악구 쑥고개로 44 청룡동주민센터 2층 ,37.47911357,126.9416385
청림동푸른숲작은도서관,관악구,서울특별시 관악구 관악로 40길 39 청림동주민센터 3층 ,37.49184879,126.9586286
푸른들작은도서관,관악구,서울시 관악구 청림2길16,37.4876406,126.9562654
한울타리도서관,관악구,서울특별시 관악구 인헌12길 46-2 은천아파트,37.47166951,126.9652754
행운동마루작은도서관,관악구,서울특별시 관악구 행운1길 43 행운동주민센터 2층 ,37.48064099,126.9570298
광장동새마을작은도서관,광진구,서울특별시 광진구 광장로 52 광장동주민센터 2층,37.55821672,127.1137041
광장현대파크빌도서관,광진구,서울특별시 광진구 아차산로 549 현대파크빌아파트관리사무소 1층 ,37.54476697,127.1015203
광진정보도서관,광진구,서울특별시 광진구 아차산로78길 90(광장동),37.55067985,127.1102945
구의2동새마을작은도서관,광진구,서울특별시 광진구 천호대로136길 55 구의2동주민센터 2층,37.54723979,127.0899234
구의제3동도서관,광진구,서울특별시 광진구 강변역로 17(구의동),37.53799119,127.0919832
국립정신건강센터의학정보실,광진구,서울특별시 광진구 용마산로 127 국립정신건강센터 5층,37.56508561,127.0857768
국제문학작은도서관,광진구,서울특별시 광진구 광나루로15길 41 1층 101호 102호 ,37.5501,127.067457
군자동새마을작은도서관,광진구,서울특별시 광진구 군자로 151 군자동주민센터 3층,37.55729618,127.0746256
날마다자라는나무,광진구,서울특별시 광진구 자양번영로 4길 8 2층 ,37.5313857,127.0757649
능동새마을작은도서관,광진구,서울특별시 광진구 천호대로112길 55 능동주민센터 1층,37.55376088,127.0805523
더바움문화예술작은도서관(구 더바움지식문화작은도서관),광진구,서울특별시 광진구 구의로 39 지하1층 지하1층,37.54141413,127.089731
사람아이앤지작은도서관,광진구,서울특별시 광진구 천호대로 691 (구의동) 4층 ,37.55337193,127.0987983
사하라작은도서관,광진구,서울특별시 광진구 광장로78 2층(광장동광성빌딩) ,37.5475803,127.1034371
새빛작은도서관,광진구,서울특별시 광진구 아차산로46가길 23(태천해오름 주상복합아파트 1층) 1층,37.53632573,127.0822566
샘터작은도서관,광진구,서울특별시 광진구 용마산로24길 10 (중곡동) 1층,37.56515649,127.087356
서울물연구원자료실,광진구,서울특별시 광진구 천호대로 716-10,37.54661293,127.0920664
성신비전스쿨작은도서관,광진구,서울특별시 광진구 동일로 160(화양동) 성신교회 ,37.546461,127.0666556
아름드리작은도서관,광진구,서울특별시 광진구 워커힐로 93 정립회관 본관 2층,37.55000134,127.098123
아차산아래작은도서관놀자,광진구,서울특별시 광진구 자양로 50가길 45 2층 2층,37.55384882,127.094449
어린이작은도서관주영심나무,광진구,서울특별시 광진구 용마산로1길 91 101호 101호,37.5562389,127.0835628
예드림작은도서관,광진구,서울특별시 광진구 구의강변로 96 현대6차 종합상가 지하 101호,37.54349454,127.0902226
운룡도서관,광진구,서울특별시 광진구 자양로43길 85 지층,37.55419292,127.0893539
이룸도서관,광진구,서울특별시 광진구 용마산로 49 ,37.55798366,127.0875979
자양1동새마을작은도서관,광진구,서울특별시 광진구 자양로13길 37 자양1동주민센터 2층,37.53449755,127.0823948
자양2동새마을작은도서관,광진구,서울특별시 광진구 자양로3가길 26 자양2동주민센터 3층,37.52880243,127.0843895
자양3동새마을작은도서관,광진구,서울특별시 광진구 뚝섬로 568 자양3동주민센터 1층,37.53383609,127.0729037
자양4동새마을작은도서관,광진구,서울특별시 광진구 아차산로24길 17 공공힐링센터 3층,37.5402635,127.0651096
자양전통시장작은도서관,광진구,서울특별시 광진구 뚝섬로47길 45-2 고객쉼터 2층,37.53899463,127.0694433
자양제4동도서관,광진구,서울특별시 광진구 뚝섬로26길 58 (자양동),37.5341003,127.0662596
자양한강도서관,광진구,서울특별시 광진구 뚝섬로52길 66(자양동),37.52921552,127.077668
중곡1동새마을작은도서관,광진구,서울특별시 광진구 긴고랑로12길 49 중곡1동주민센터 2층,37.56066679,127.0800515
중곡2동새마을작은도서관,광진구,서울특별시 광진구 능동로 346 중곡2동주민센터 2층,37.56027082,127.0814959
중곡3동새마을작은도서관,광진구,서울특별시 광진구 동일로76가길 28 중곡3동주민센터 1층,37.56880629,127.0801374
중곡4동새마을작은도서관,광진구,서울특별시 광진구 긴고랑로 131 중곡4동주민센터 1층,37.55910106,127.0894338
중곡교회작은도서관,광진구,서울특별시 광진구 긴고랑로 36길 56 중곡교회 지층 지층,37.55696219,127.0909499
중곡문화체육센터도서관,광진구,서울특별시 광진구 능동로 433 (중곡동),37.55064684,127.0761197
평강마을도서관,광진구,서울특별시 광진구 자양번영로4길 13(평강침례교회) 1층 ,37.53157833,127.0760941
푸른꿈도서관,광진구,서울특별시 광진구 자양로32길 53 은혜제일교회 2층 ,37.54436121,127.0880267
하람도서관,광진구,서울특별시 광진구 용마산로 16길 18 1층 102호 ,37.56213142,127.0883493
화양동새마을작은도서관,광진구,서울특별시 광진구 능동로17길 39 화양동주민센터 3층,37.54293803,127.0712746
가리봉동도서관,구로구,서울특별시 구로구 남부순환로 105길 198 가리봉동자치회관,37.48413635,126.8840475
개봉2동도서관,구로구,서울특별시 구로구 개봉로16가길 17 개봉2동주민센터 ,37.49083213,126.8565463
개봉3동도서관,구로구,서울특별시 구로구 개봉로3길 47 개봉3동주민센터 2층,37.4850123,126.8535627
개봉도서관,구로구,서울특별시 구로구 개봉로16길 30-11,37.49008228,126.8584998
개봉어린이도서관,구로구,서울특별시 구로구 경인로 318-15,37.49674271,126.8559101
개봉푸르지오도서관,구로구,서울특별시 구로구 남부순환로 775 1층,37.50157435,126.8471657
고척1동도서관,구로구,서울특별시 구로구 중앙로3길 18-8 고척1동 주민센터,37.50040227,126.8627869
고척2동도서관,구로구,서울특별시 구로구 중앙로15길 22 고척2동주민센터 ,37.50669361,126.8586066
고척교회도서관책마을,구로구,서울특별시 구로구 중앙로 79 고척교회 ,37.50477182,126.8605308
고척벽산베스트블루밍아파트 ,구로구,서울특별시 구로구 고척로 60길 30 관리사무소 2층,37.4939123,126.8240528
고척벽산블루밍(아)경로당 작은도서관,구로구,서울특별시 구로구 경인로390 벽산블루밍 경로당,37.4956619,126.862255
광진교회도서실,구로구,서울특별시 구로구 개봉로3길 102 광진교회,37.48598646,126.8506177
구로1동도서관,구로구,서울특별시 구로구 구일로4길 57 구로1동주민센터 2층,37.49303785,126.8757865
구로2동도서관,구로구,서울특별시 구로구 구로동로50길 10 구로2동자치회관 ,37.50561451,126.890248
