"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3000000","3000000-105-2019-00003","20190318","","01","영업/정상","01","영업","","","","","","","110837","서울특별시 종로구 창신동 23-330번지 은행나무 어린이집 ","서울특별시 종로구 낙산5길 33 은행나무 어린이집 (창신동)","03091","은행나무어린이집","20190318135900","I","2019-03-20 02:21:55.0","어린이집","200897.883399799    ","452972.115773955    ","어린이집","","","","","","","0","","","","","0","0","N","0","","",""
"3000000","3000000-105-2019-00005","20190326","","01","영업/정상","01","영업","","","","","",".00","110160","서울특별시 종로구 공평동 100번지 한국스탠다드차타드은행 빌딩 ","서울특별시 종로구 종로 47 한국스탠다드차타드은행 빌딩 (공평동)","03160","에스시(SC)으뜸별어린이집","20200114092423","U","2020-01-16 02:40:00.0","어린이집","198375.290383028    ","452091.983666703    ","어린이집","","","","","","","0","","","","","0","0","N","0","","",""
"3000000","3000000-105-2019-00004","20190322","","01","영업/정상","01","영업","","","","","",".00","110034","서울특별시 종로구 창성동 117-6번지 ","서울특별시 종로구 효자로 39 (창성동)","03043","서울청사한빛어린이집","20200114093843","U","2020-01-16 02:40:00.0","어린이집","197565.616826179    ","453045.800001358    ","어린이집","","","","","","","0","","","","","0","0","N","0","","",""
"3000000","3000000-105-2019-00006","20190327","","01","영업/정상","01","영업","","","","","",".00","110901","서울특별시 종로구 내수동 95번지 경희궁 파크팰리스 ","서울특별시 종로구 사직로8길 20 1층 101호 (내수동 경희궁 파크팰리스)","03174","아이누리 어린이집","20190327150245","I","2019-03-29 02:20:08.0","어린이집","197329.898847331    ","452432.501606302    ","어린이집","","","","","","","13","","","","","0","0","N","0","","",""
"3000000","3000000-105-2019-00002","20190313","","01","영업/정상","01","영업","","","","","02  730 5486",".00","110031","서울특별시 종로구 궁정동 4-11번지 무궁화 어린이집 ","서울특별시 종로구 자하문로28길 8 무궁화 어린이집 (궁정동)","03047","무궁화어린이집","20200114093429","U","2020-01-16 02:40:00.0","어린이집","197378.869312565    ","453604.515961562    ","어린이집","","","","","","","0","","","","","0","0","N","0","","",""
"3000000","3000000-105-2019-00001","20190312","","01","영업/정상","01","영업","","","","","","","110280","서울특별시 종로구 원서동 181번지 ","서울특별시 종로구 창덕궁길 19 (원서동)","03058","현대 다솜 어린이집","20200114101214","U","2020-01-16 02:40:00.0","어린이집","198924.989607812    ","452899.526098556    ","어린이집","","","","","","","","","","","","","","N","0","","",""
"3000000","3000000-105-2018-00016","20181213","","01","영업/정상","01","영업","","","","","",".00","110729","서울특별시 종로구 서린동 136번지 한국무역보험공사빌딩 ","서울특별시 종로구 종로 14 한국무역보험공사빌딩 2층 (서린동)","03187","kisd-sure 어린이집","20200113182835","U","2020-01-15 02:40:00.0","어린이집","198062.887604585    ","451944.499629593    ","어린이집","","","","","","","0","","","","","0","0","N","0","","",""
"3000000","3000000-105-2018-00015","20181128","","01","영업/정상","01","영업","","","","","0221004544",".00","110787","서울특별시 종로구 도렴동 95-1번지 정부서울청사별관 1층 ","서울특별시 종로구 사직로8길 60 정부서울청사별관 1층 (도렴동)","03172","정부서울청사 별관","20200115145546","U","2020-01-17 02:40:00.0","공공기관","197724.826479909    ","452368.246343379    ","공공기관","","","","","상수도전용","","0","","","","","0","0","N","0","","",""
"3000000","3000000-105-2000-00112","20001128","","01","영업/정상","01","영업","","","","","02 7406297","","110530","서울특별시 종로구 혜화동 1-1번지 ","서울특별시 종로구 혜화로 63 (혜화동)","","서울과학고등학교","20170921140130","I","2018-08-31 23:59:59.0","학교","199812.722121902    ","454364.373091693    ","학교","0","0","기타","기타","상수도전용","","0","","","","","","","N","1464","","",""
"3000000","3000000-105-2000-00116","20001212","","01","영업/정상","01","영업","","","","","02 7378726","386.00","110777","서울특별시 종로구 세종로 100-0번지 지상15층 ","서울특별시 종로구 세종대로 178 (세종로지상15층)","03154","주식회사 케이티(광화문빌딩 West)","20200522164639","U","2020-05-24 02:40:00.0","산업체","197982.889600104    ","452206.123138933    ","산업체","","","기타","자율","","","0","","","","","","","N","1932","","",""
"3000000","3000000-105-2001-00117","20010403","","01","영업/정상","01","영업","","","","","0237007076","","110300","서울특별시 종로구 관훈동 192-18번지 ","서울특별시 종로구 인사동7길 32 (관훈동)","03149","(주)SK건설","20190211175437","U","2019-02-13 02:40:00.0","산업체","198550.794581565    ","452315.522758616    ","산업체","","","기타","기타","","","0","","","","","","","N","0","","",""
"3000000","3000000-105-2001-00118","20010403","","01","영업/정상","01","영업","","","","","02 7374264","","110044","서울특별시 종로구 필운동 32-0번지 ","서울특별시 종로구 사직로9길 19 (필운동)","03027","서울매동초등학교","20170823185427","I","2018-08-31 23:59:59.0","학교","196986.798868677    ","452792.504222523    ","학교","","","기타","기타","","","0","","","","","","","N","0","","",""
"3000000","3000000-105-2001-00120","20010518","","01","영업/정상","01","영업","","","","","02 7609626","","110320","서울특별시 종로구 낙원동 58-8번지 ","서울특별시 종로구 삼일대로30길 26 (낙원동)","","종로세무서","20171031172234","I","2018-08-31 23:59:59.0","공공기관","198954.765862362    ","452396.7525189      ","공공기관","","","기타","기타","상수도전용","","0","","","","","","","N","150.37","","",""
"3000000","3000000-105-2001-00122","20010924","","01","영업/정상","01","영업","","","","","02 7349554","","110310","서울특별시 종로구 경운동 90-18번지 ","서울특별시 종로구 율곡로 46 (경운동)","03147","종로경찰서","20171031173843","I","2018-08-31 23:59:59.0","공공기관","198588.145293889    ","452599.255851674    ","공공기관","","","기타","기타","","","","","","","","","","N","302","","",""
"3000000","3000000-105-2002-00001","20020118","","01","영업/정상","01","영업","","","","","02 7225611","131.48","110310","서울특별시 종로구 경운동 2번지 서울경운학교 ","서울특별시 종로구 삼일대로 454 서울경운학교 (경운동)","03132","대신중고등학교","20190701173220","U","2019-07-03 02:40:00.0","학교","198847.979831133    ","452504.228074156    ","학교","","","","","상수도전용","","0","","","","","","","N","355.94","","",""
"3000000","3000000-105-2002-00002","20020307","","01","영업/정상","01","영업","","","","","0236731984","61.53","110310","서울특별시 종로구 경운동 2번지 서울경운학교 ","서울특별시 종로구 삼일대로 454 서울경운학교 (경운동)","03132","서울경운학교","20190812082135","U","2019-08-14 02:40:00.0","학교","198847.979831133    ","452504.228074156    ","학교","","","","","상수도전용","","","","","","","","","N","261.39","","",""
"3000000","3000000-105-2002-00003","20020312","","01","영업/정상","01","영업","","","","","02 7668654","217.72","110810","서울특별시 종로구 동숭동 199-1번지 1층호","서울특별시 종로구 이화장길 71 (동숭동)","03087","서울대학교사범대학부설초등학교","20190419141249","U","2019-04-21 02:40:00.0","학교","200268.578977305    ","452973.80201811     ","학교","","","","","","","","","","","","","","N","789.07","","",""
"3000000","3000000-105-2002-00004","20020502","","01","영업/정상","01","영업","","","","","02 7636242","168.26","110861","서울특별시 종로구 창신동 13-80번지 ","서울특별시 종로구 지봉로17길 49 (창신동)","03094","서일문화예술고등학교","20200306155355","U","2020-03-08 02:40:00.0","학교","201072.986132653    ","453013.727662283    ","학교","","","","","상수도전용","","0","","","","","","","N","295.36","","",""
"3000000","3000000-105-2002-00006","20020810","","01","영업/정상","01","영업","","","","","02 7700343","67.20","110043","서울특별시 종로구 통인동 10번지 ","서울특별시 종로구 자하문로17길 7 (통인동)","03036","서울지방경찰청제22경찰경호대","20200116084251","U","2020-01-18 02:40:00.0","공공기관","197278.363130146    ","453203.762677935    ","공공기관","","","","","상수도전용","","0","","","","","","","N","228.99","","",""
"3000000","3000000-105-2002-00007","20021022","","01","영업/정상","01","영업","","","","","02   7334807","","110180","서울특별시 종로구 송현동 34번지 ","서울특별시 종로구 율곡로3길 49 (송현동)","03062","덕성여자중학교","20190318165506","U","2019-03-20 02:40:00.0","학교","198334.846526655    ","452859.403045006    ","학교","","","","","상수도전용","","","","","","","","","N","317.35","","",""
"3000000","3000000-105-2002-00008","20021226","","01","영업/정상","01","영업","","","","","0221644742","","110530","서울특별시 종로구 혜화동 90-1번지 ","서울특별시 종로구 창경궁로 296-12 (혜화동)","03083","카톨릭대학교(성신교정)","20171031092229","I","2018-08-31 23:59:59.0","학교","200306.394323174    ","453747.650814956    ","학교","","","","","","","0","","","","","","","N","0","","",""
"3000000","3000000-105-2003-00001","20030321","","01","영업/정상","01","영업","","","","","02 7370581","934.00","110030","서울특별시 종로구 청운동 89-143번지 청운중학교 ","서울특별시 종로구 창의문로 51 청운중학교 (청운동)","03047","청운중학교","20190701173940","U","2019-07-03 02:40:00.0","학교","197326.675708361    ","454147.98080513     ","학교","","","","","상수도전용","","","","","","","","","N","1384","","",""
"3000000","3000000-105-2003-00006","20030715","","01","영업/정상","01","영업","","","","","02 4607057","","110755","서울특별시 종로구 수송동 146-1번지 이마빌딩지하 ","서울특별시 종로구 종로1길 42 (수송동이마빌딩지하)","03152","삼표산업(주)","20170921132834","I","2018-08-31 23:59:59.0","산업체","198076.878950513    ","452402.195269511    ","산업체","","","","","","","","","","","","","","N","0","","",""
"3000000","3000000-105-1999-00114","19991115","","01","영업/정상","01","영업","","","","","0221217778","","110110","서울특별시 종로구 서린동 99번지 ","서울특별시 종로구 종로 26 (서린동)","03188","SK주식회사","20170720092350","I","2018-08-31 23:59:59.0","산업체","198195.965392583    ","451925.63111828     ","산업체","","","기타","기타","","","0","","","","","","","N","1398","","",""
"3000000","3000000-105-1999-00071","19991123","","01","영업/정상","01","영업","","","","","02 7408056","95.06","110460","서울특별시 종로구 연건동 28-22번지 ","서울특별시 종로구 대학로 101 (연건동)","03080","서울대의대연건기숙사","20190609140137","U","2019-06-11 02:40:00.0","기숙사","199802.645347014    ","452817.798292568    ","기숙사","2","8","기타","기타","상수도전용","","0","","","","","","","N","352.12","","",""
"3000000","3000000-105-1999-00017","19991214","","01","영업/정상","01","영업","","","","","02 7234737","442.20","110760","서울특별시 종로구 세종로 77-6번지 ","서울특별시 종로구 세종대로 209 (세종로)","03171","정부서울청사","20200115150733","U","2020-01-17 02:40:00.0","공공기관","197759.173462514    ","452506.21248055     ","공공기관","0","0","기타","기타","","","0","","","","","","","N","1445.4","","",""
